Cod_bairro,Cod_distrito,Cod_meso,Cod_municipio,Cod_subdistrito,Nome_Grande_Regiao,Nome_da_UF,Nome_do_municipio,Nome_do_subdistrito,Situacao_setor,Tipo_setor,media_moradores_por_domicilio,media_rendimento_medio_por_morador_com_ou_sem_renda,media_rendimento_medio_por_morador_com_renda,media_rendimento_medio_por_morador_reponsavel_com_ou_sem_Renda,media_rendimento_medio_por_morador_responsavel_com_renda,n_alfabetizados_homens,n_alfabetizados_mulheres,n_amarelos,n_brancos,n_domicilios,n_homens,n_idade_0_10,n_idade_11_20,n_idade_21_30,n_idade_31_40,n_idade_41_50,n_idade_51_60,n_idade_61_70,n_idade_71_100,n_indigenas,n_moradores,n_mulheres,n_pardos,n_pretos,variancia_moradores_por_domicilio,NM_BAIRRO
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.13,2115.77,3280.16,3891.58,4265.77,137.0,330.0,20.0,441.0,171.0,143.0,15.0,120.0,79.0,44.0,51.0,48.0,32.0,88.0,1.0,365.0,335.0,14.0,2.0,1.32,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.12,3079.85,4906.28,4574.24,6289.58,56.0,81.0,6.0,130.0,66.0,58.0,3.0,21.0,31.0,24.0,12.0,20.0,8.0,20.0,0.0,140.0,82.0,3.0,1.0,1.03,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.18,4062.26,5535.07,5973.76,6738.4,250.0,339.0,17.0,467.0,282.0,260.0,39.0,79.0,115.0,69.0,77.0,77.0,56.0,97.0,3.0,615.0,355.0,14.0,114.0,1.4,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.01,2708.68,3963.92,4358.13,5300.43,167.0,200.0,16.0,333.0,180.0,173.0,18.0,77.0,103.0,40.0,42.0,36.0,20.0,39.0,0.0,362.0,204.0,27.0,1.0,1.42,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.07,4373.77,5254.97,6322.98,6719.82,237.0,268.0,22.0,491.0,254.0,253.0,44.0,48.0,150.0,106.0,75.0,48.0,30.0,30.0,0.0,525.0,288.0,21.0,7.0,1.31,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.26,2544.03,3159.53,4037.21,4359.02,190.0,201.0,11.0,367.0,149.0,193.0,12.0,36.0,87.0,42.0,44.0,62.0,45.0,67.0,0.0,336.0,205.0,10.0,10.0,1.41,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.44,3700.98,5606.88,6377.62,7990.35,235.0,278.0,9.0,493.0,218.0,244.0,29.0,48.0,114.0,70.0,84.0,86.0,37.0,61.0,0.0,531.0,290.0,23.0,9.0,1.4,Centro
4106902001.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.4,2646.44,3533.32,3789.54,4414.41,234.0,280.0,12.0,488.0,219.0,241.0,37.0,58.0,125.0,82.0,58.0,61.0,49.0,64.0,0.0,525.0,296.0,36.0,1.0,1.46,Centro
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.5,2742.79,3420.37,4420.51,4524.0,350.0,420.0,9.0,735.0,306.0,362.0,53.0,96.0,184.0,127.0,104.0,96.0,62.0,67.0,0.0,766.0,433.0,43.0,8.0,1.5,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.67,2003.36,2512.37,3283.58,3428.44,260.0,295.0,7.0,518.0,213.0,281.0,55.0,69.0,160.0,81.0,71.0,67.0,35.0,51.0,0.0,569.0,312.0,59.0,9.0,1.37,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.03,1878.47,2249.06,2638.87,2727.49,229.0,305.0,16.0,430.0,277.0,243.0,39.0,44.0,148.0,98.0,79.0,62.0,51.0,40.0,0.0,563.0,320.0,103.0,14.0,1.21,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.5,2100.08,2697.55,2771.48,3145.49,334.0,447.0,7.0,761.0,328.0,351.0,64.0,78.0,179.0,157.0,100.0,90.0,69.0,74.0,0.0,821.0,470.0,40.0,13.0,1.47,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.57,2059.01,2695.43,3580.95,3758.22,259.0,339.0,7.0,559.0,212.0,266.0,38.0,70.0,107.0,88.0,85.0,67.0,64.0,92.0,0.0,545.0,349.0,43.0,6.0,1.96,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.57,2067.41,2579.46,2358.19,2632.77,179.0,228.0,3.0,416.0,163.0,196.0,33.0,33.0,87.0,57.0,65.0,77.0,43.0,37.0,0.0,419.0,238.0,11.0,4.0,1.8,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.38,2815.9,3670.17,4123.93,4431.95,252.0,341.0,23.0,558.0,259.0,262.0,35.0,47.0,114.0,102.0,85.0,98.0,67.0,65.0,0.0,617.0,355.0,30.0,6.0,1.33,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.27,1763.28,2118.94,2464.23,2594.69,205.0,225.0,5.0,359.0,179.0,213.0,20.0,51.0,110.0,77.0,63.0,51.0,40.0,30.0,0.0,407.0,231.0,62.0,18.0,2.64,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.6,2357.24,3179.07,3748.27,4020.33,310.0,352.0,15.0,621.0,266.0,325.0,46.0,99.0,159.0,100.0,91.0,93.0,38.0,61.0,0.0,692.0,367.0,47.0,9.0,1.95,São Francisco
4106902002.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.53,2213.77,2838.45,3352.02,3414.1,235.0,293.0,8.0,497.0,220.0,250.0,37.0,60.0,91.0,87.0,73.0,74.0,61.0,66.0,8.0,556.0,306.0,41.0,2.0,2.05,São Francisco
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.6,2981.19,3762.51,3874.37,4327.42,329.0,370.0,15.0,674.0,277.0,348.0,52.0,77.0,137.0,73.0,99.0,122.0,88.0,77.0,2.0,721.0,383.0,30.0,10.0,1.47,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.51,3952.36,5239.17,6627.64,7034.06,249.0,285.0,15.0,527.0,225.0,264.0,49.0,53.0,112.0,80.0,78.0,85.0,50.0,51.0,1.0,565.0,301.0,21.0,1.0,1.4,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,1.71,2961.6,3418.83,3621.25,3999.3,145.0,187.0,8.0,296.0,201.0,153.0,13.0,27.0,137.0,59.0,48.0,29.0,15.0,13.0,0.0,343.0,190.0,37.0,2.0,0.63,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.66,4559.86,6071.42,7910.22,8161.78,318.0,431.0,32.0,704.0,292.0,335.0,56.0,93.0,115.0,83.0,129.0,107.0,94.0,94.0,1.0,776.0,441.0,38.0,1.0,1.48,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,1.88,1989.63,2468.21,2439.37,2790.99,188.0,278.0,22.0,413.0,254.0,194.0,18.0,50.0,151.0,58.0,48.0,51.0,59.0,39.0,0.0,478.0,284.0,34.0,9.0,0.97,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.04,2216.75,2686.47,3133.88,3220.13,249.0,405.0,11.0,597.0,336.0,264.0,28.0,76.0,158.0,98.0,84.0,88.0,66.0,78.0,0.0,684.0,420.0,65.0,11.0,1.06,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.58,3170.26,3940.81,5035.97,5258.15,171.0,199.0,7.0,350.0,142.0,178.0,19.0,40.0,68.0,44.0,59.0,53.0,43.0,50.0,1.0,366.0,201.0,20.0,1.0,1.95,Centro Cívico
4106902003.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.19,3110.98,3848.59,4242.4,4468.19,328.0,464.0,32.0,746.0,376.0,347.0,61.0,69.0,145.0,140.0,124.0,111.0,82.0,89.0,0.0,823.0,480.0,42.0,7.0,1.1,Centro Cívico
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.1,2648.93,3394.32,3914.68,4123.06,247.0,317.0,4.0,575.0,277.0,256.0,33.0,44.0,112.0,103.0,83.0,76.0,65.0,62.0,0.0,583.0,327.0,3.0,1.0,1.35,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.69,3789.47,5684.21,6593.38,7508.47,347.0,474.0,39.0,793.0,320.0,367.0,64.0,93.0,149.0,90.0,117.0,164.0,99.0,78.0,0.0,861.0,494.0,20.0,9.0,1.48,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.51,2844.64,3708.19,4473.58,4564.87,263.0,343.0,9.0,592.0,250.0,276.0,45.0,59.0,102.0,99.0,68.0,88.0,77.0,86.0,0.0,628.0,352.0,25.0,2.0,1.57,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.43,3361.47,4466.88,5318.05,5532.2,305.0,399.0,26.0,694.0,310.0,328.0,57.0,61.0,150.0,128.0,94.0,124.0,72.0,60.0,1.0,752.0,427.0,30.0,4.0,1.35,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.26,2721.61,3504.33,4083.94,4237.57,335.0,376.0,23.0,663.0,331.0,359.0,64.0,78.0,168.0,131.0,122.0,85.0,44.0,49.0,0.0,748.0,389.0,54.0,8.0,1.16,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.18,2636.61,3459.94,3403.02,4054.13,338.0,376.0,19.0,652.0,330.0,351.0,34.0,100.0,182.0,108.0,91.0,97.0,58.0,66.0,0.0,718.0,392.0,45.0,27.0,1.46,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.83,3300.29,5343.33,7817.5,8528.18,14.0,20.0,0.0,33.0,12.0,14.0,1.0,2.0,3.0,2.0,6.0,8.0,3.0,9.0,0.0,34.0,20.0,1.0,0.0,3.79,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.32,3241.52,4539.38,4386.78,5130.56,340.0,408.0,24.0,723.0,338.0,355.0,46.0,85.0,169.0,114.0,108.0,122.0,81.0,46.0,0.0,784.0,429.0,31.0,6.0,1.43,Alto da Glória
4106902004.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.3,2862.71,3634.88,4601.21,4653.2,181.0,214.0,4.0,388.0,179.0,187.0,26.0,43.0,67.0,43.0,60.0,73.0,49.0,48.0,0.0,412.0,225.0,16.0,4.0,1.47,Alto da Glória
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.6,2086.7,2832.23,3315.11,3503.2,344.0,398.0,9.0,732.0,298.0,361.0,57.0,88.0,141.0,120.0,110.0,101.0,58.0,92.0,0.0,775.0,415.0,33.0,2.0,1.61,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.53,2807.43,3534.75,4199.77,4220.25,,,,,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,521.0,0.0,,,1.48,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.75,3613.0,4832.02,6026.46,6413.7,303.0,375.0,34.0,644.0,265.0,336.0,72.0,78.0,138.0,91.0,103.0,97.0,73.0,73.0,0.0,728.0,392.0,42.0,8.0,1.64,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.35,3942.21,5263.27,5561.93,6645.79,227.0,294.0,15.0,511.0,233.0,244.0,41.0,42.0,122.0,108.0,70.0,82.0,35.0,43.0,1.0,547.0,304.0,17.0,4.0,1.22,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.21,2837.14,3672.7,3551.09,4023.62,262.0,338.0,23.0,570.0,281.0,283.0,46.0,43.0,135.0,96.0,84.0,90.0,59.0,77.0,4.0,622.0,356.0,34.0,8.0,1.2,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.48,3407.68,4414.73,5504.74,5710.8,418.0,486.0,15.0,898.0,388.0,450.0,95.0,90.0,170.0,170.0,140.0,110.0,77.0,103.0,0.0,962.0,513.0,47.0,3.0,1.25,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.38,2502.55,3179.09,3919.58,4170.59,227.0,264.0,16.0,485.0,216.0,243.0,31.0,54.0,94.0,69.0,87.0,71.0,46.0,60.0,2.0,514.0,271.0,11.0,0.0,1.61,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.51,2599.9,3518.74,4189.97,4325.13,320.0,382.0,13.0,663.0,288.0,332.0,60.0,85.0,100.0,128.0,104.0,102.0,71.0,81.0,4.0,724.0,402.0,40.0,14.0,1.53,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.55,2459.55,3720.73,3837.23,4509.89,321.0,397.0,19.0,702.0,295.0,339.0,45.0,75.0,152.0,105.0,98.0,121.0,70.0,82.0,0.0,751.0,412.0,24.0,6.0,1.55,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.49,2494.58,3192.47,3990.88,4274.82,283.0,375.0,23.0,605.0,271.0,299.0,49.0,62.0,138.0,90.0,112.0,91.0,66.0,80.0,2.0,676.0,391.0,41.0,19.0,1.55,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.0,1750.0,1750.0,2500.0,2500.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,0.0,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.36,2761.46,3471.55,4167.98,4239.23,365.0,444.0,12.0,815.0,357.0,384.0,51.0,89.0,144.0,133.0,118.0,135.0,76.0,89.0,0.0,841.0,457.0,10.0,4.0,1.33,Alto da Rua XV
4106902005.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.5,2846.05,3871.65,4567.78,5016.82,355.0,424.0,28.0,748.0,324.0,374.0,60.0,94.0,166.0,115.0,125.0,120.0,57.0,76.0,1.0,811.0,449.0,41.0,5.0,1.45,Alto da Rua XV
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.31,2592.29,3366.81,3954.54,4188.41,196.0,240.0,12.0,422.0,197.0,205.0,27.0,42.0,116.0,77.0,47.0,83.0,30.0,28.0,0.0,455.0,250.0,17.0,4.0,1.45,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.22,2243.12,2880.94,3498.31,3573.54,186.0,218.0,14.0,362.0,190.0,191.0,18.0,52.0,96.0,59.0,60.0,55.0,38.0,39.0,1.0,421.0,230.0,35.0,9.0,1.55,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,3.05,2154.43,3393.11,4578.73,4772.2,314.0,411.0,5.0,725.0,222.0,321.0,44.0,77.0,129.0,94.0,99.0,116.0,83.0,99.0,0.0,678.0,420.0,9.0,2.0,1.9,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.74,3095.28,4127.04,5132.42,5347.55,220.0,249.0,9.0,447.0,174.0,223.0,27.0,63.0,86.0,67.0,81.0,62.0,51.0,38.0,0.0,477.0,254.0,15.0,6.0,1.57,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.71,3112.64,4165.84,5397.43,5951.63,313.0,328.0,44.0,558.0,247.0,330.0,48.0,71.0,116.0,87.0,98.0,97.0,75.0,71.0,0.0,670.0,340.0,60.0,8.0,1.86,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.42,3729.19,4736.07,5988.87,6127.34,181.0,218.0,22.0,379.0,177.0,195.0,48.0,37.0,80.0,86.0,67.0,48.0,37.0,22.0,2.0,429.0,234.0,23.0,3.0,1.33,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.41,2823.05,3617.75,4105.17,4427.63,351.0,458.0,43.0,774.0,357.0,374.0,70.0,111.0,187.0,142.0,134.0,111.0,45.0,49.0,1.0,861.0,487.0,36.0,7.0,1.06,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,1.95,2981.94,3679.15,3879.75,4100.19,158.0,191.0,10.0,313.0,186.0,166.0,18.0,40.0,119.0,61.0,50.0,42.0,13.0,16.0,0.0,362.0,196.0,37.0,2.0,1.31,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.35,2941.56,3622.18,4563.11,4678.47,374.0,436.0,35.0,752.0,365.0,393.0,76.0,69.0,193.0,166.0,124.0,116.0,59.0,45.0,1.0,858.0,465.0,63.0,7.0,1.26,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.34,2996.59,4032.8,4150.92,4746.49,282.0,310.0,18.0,571.0,263.0,291.0,37.0,74.0,143.0,110.0,85.0,82.0,38.0,42.0,0.0,616.0,325.0,22.0,5.0,1.71,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.27,3334.16,4249.53,4108.7,4616.1,343.0,454.0,38.0,781.0,373.0,367.0,78.0,88.0,186.0,187.0,116.0,106.0,47.0,30.0,0.0,846.0,479.0,23.0,4.0,1.19,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.49,3085.52,4184.47,4151.49,4944.88,300.0,333.0,33.0,603.0,268.0,319.0,69.0,59.0,130.0,127.0,93.0,84.0,56.0,39.0,0.0,666.0,347.0,28.0,2.0,1.12,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.29,3899.95,4834.87,5890.93,6103.22,357.0,388.0,27.0,735.0,345.0,385.0,61.0,92.0,147.0,171.0,126.0,96.0,56.0,30.0,0.0,790.0,405.0,21.0,7.0,1.28,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,1.8,1858.6,2382.82,2393.07,2712.14,85.0,119.0,7.0,170.0,119.0,87.0,10.0,28.0,84.0,44.0,24.0,15.0,3.0,2.0,1.0,214.0,127.0,30.0,6.0,0.69,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.64,1757.94,2256.2,2592.89,2775.72,190.0,228.0,30.0,373.0,167.0,198.0,33.0,52.0,123.0,65.0,49.0,53.0,33.0,27.0,0.0,441.0,243.0,29.0,9.0,1.47,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.47,1608.05,1953.64,2363.85,2436.1,238.0,330.0,25.0,500.0,236.0,248.0,31.0,64.0,179.0,83.0,72.0,69.0,50.0,35.0,1.0,584.0,336.0,47.0,11.0,1.23,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.16,3698.1,4578.6,5450.32,5556.0,340.0,431.0,30.0,729.0,368.0,354.0,42.0,82.0,196.0,94.0,116.0,121.0,75.0,66.0,0.0,796.0,442.0,31.0,6.0,1.32,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.39,3118.56,4181.01,4243.1,4757.71,514.0,608.0,84.0,1044.0,490.0,536.0,76.0,159.0,241.0,164.0,187.0,194.0,84.0,60.0,0.0,1169.0,633.0,32.0,9.0,1.31,Cristo Rei
4106902006.0,410690205.0,4110.0,4106902.0,41069020501,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DA MATRIZ (R.1.MZ),1.0,0.0,2.67,3199.27,4149.05,5460.0,5620.59,80.0,92.0,12.0,169.0,70.0,86.0,19.0,27.0,31.0,30.0,42.0,17.0,11.0,6.0,0.0,187.0,101.0,6.0,0.0,1.56,Cristo Rei
